LeeRJ,23,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,4,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,1,0,0,,1,0,,0,0,0,0,0,0,1,,0,0,,1,0,0,0,0,0,,1,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Rushan,24,0,1,1,0,,,,,,,0,1,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,1,1,,0,0,0,0,1,1,1,1,0,0,1,,,1,1,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,,1,0,,0,0,0,0,0,0,0,,0,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
VisheshBansal,24,0,1,1,1,,,,,,,1,1,0,1,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,1,0,0,0,0,,,1,1,0,0,0,0,0,,1,1,1,1,1,0,0,0,0,1,1,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,1,0,0,,1,0,,0,0,0,0,0,0,0,,0,1,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
imullick,24,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,1,1,1,0,1,0,1,,,1,1,1,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,,1,1,,0,0,0,0,0,0,0,,1,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
fahadn,23,0,1,1,1,,,,,,,0,0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0,0,0,,,0,1,1,0,1,0,0,,1,0,1,1,1,0,0,0,0,0,0,,,,,,2,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,1,1,,1,0,0,0,0,0,1,,0,1,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Megha Ghosh Dastidar,23,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,,,1,1,1,0,0,0,1,,1,1,1,1,1,1,0,0,0,0,0,,,,,,4,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,1,0,0,,1,1,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Xiaofan,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,,,,,,3,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,1,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,1,1,1,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
RookieCoder__,22,0,1,1,1,,,,,,,1,0,0,0,1,0,0,1,,,,,,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,0,,,,,,3,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Mit,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,1,1,,,,,,2,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,1,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,,
HaardikBhagtani,22,0,1,1,1,,,,,,,0,1,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,0,0,0,,,,,,4,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Aniket_ks,22,0,1,1,1,,,,,,,1,0,0,0,1,0,0,0,,,,,,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,1,1,0,,1,1,,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,,0,0,0,0,,0,0,0,0,1,,0,0,0,,0,0,0,,
Arnab Saha,22,0,1,1,1,,,,,,,1,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,1,1,1,0,0,1,1,,,0,1,1,0,0,0,1,,1,1,1,1,1,1,0,0,1,0,0,,,,,,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Animosity,22,0,1,1,1,,,,,,,0,0,0,0,1,0,1,1,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,,,1,0,0,1,0,0,1,,1,1,0,0,1,1,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,0,1,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,1,0,1,,0,0,1,,
GauravKakoti,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,,,,,,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,1,0,,1,0,1,,1,0,0,,1,0,,1,0,1,0,0,0,1,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,0,,0,0,0,,0,0,0,,
THARUN,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,,1,1,0,,1,1,,1,0,0,0,0,0,1,,1,1,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
sofiane hafsaoui,22,0,1,1,1,,,,,,,0,0,1,0,0,0,1,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,,0,1,0,,0,1,,1,0,1,0,0,0,1,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
ndevos2,22,0,1,1,0,,,,,,,1,0,0,1,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,1,1,1,1,0,1,0,0,0,0,0,,,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Dusk,22,0,1,1,0,,,,,,,0,0,1,1,0,1,1,1,,,,,,0,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,,,0,1,1,1,1,0,0,,1,0,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,1,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
codingpolarbear,22,0,1,1,1,,,,,,,0,0,0,0,0,0,1,1,,,,,,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,,1,0,0,0,0,0,1,,1,1,0,1,1,1,0,0,0,0,1,,,,,,1,0,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,0,,0,0,0,,0,0,1,,
hawaiiansurfer4,22,0,1,1,1,,,,,,,1,0,1,1,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,,1,1,1,1,0,0,1,1,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,1,1,0,,1,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Anish,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,,1,0,0,1,1,1,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,,1,1,0,,1,0,,1,0,0,0,0,0,1,,0,1,,1,1,1,0,0,0,,0,1,0,0,,0,0,0,0,0,,1,0,0,,0,0,0,,
Giaa,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,1,0,,,0,0,0,1,0,0,1,,1,1,1,1,1,1,0,1,1,1,1,,,,,,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Musavveer Rehaman,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,,,,,,2,0,2,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,0,1,0,,1,1,,1,0,0,0,1,0,1,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,1,0,0,,0,0,1,,
20fps Kirito,22,0,1,1,1,,,,,,,1,0,1,0,1,0,0,0,,,,,,0,0,0,0,0,1,0,1,,0,0,1,1,1,1,1,0,0,0,0,,,0,1,1,0,0,0,1,,1,1,1,0,0,0,0,0,0,0,0,,,,,,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,1,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Sri Raj Gopu,22,0,1,1,1,,,,,,,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,0,1,1,1,,,1,1,0,0,0,0,0,,1,1,1,1,1,0,0,1,1,1,1,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
sahiba,22,0,1,1,1,,,,,,,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,1,0,0,0,0,0,1,1,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,1,,0,1,0,,1,0,,0,0,0,0,0,0,0,,1,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Lavanya Sharma,22,0,1,1,1,,,,,,,0,1,0,0,1,1,1,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,1,1,1,0,,,0,1,0,1,1,0,1,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Ojasvi Khurana,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,0,0,0,1,,,0,0,1,1,0,0,0,,1,1,1,1,1,1,0,0,1,1,0,,,,,,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,,0,0,,0,0,0,0,0,0,0,,1,1,,0,0,0,0,0,0,,0,0,1,0,,0,0,0,0,0,,1,0,0,,0,0,0,,
freak2810,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,1,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,1,1,0,,1,0,,1,0,0,0,0,0,0,,0,0,,0,1,1,0,0,0,,0,0,0,0,,1,1,0,1,0,,0,0,0,,0,0,0,,
krak7602,22,0,1,1,1,,,,,,,0,1,1,0,1,0,1,1,,,,,,0,0,0,0,0,0,0,0,,1,0,1,0,1,1,1,0,0,1,1,,,0,0,1,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,1,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Sreemanth Gourishetty,23,1,1,1,1,,,,,,,1,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,1,,0,0,1,0,1,1,0,0,1,0,0,,,1,1,0,0,0,0,1,,1,1,1,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,,1,1,1,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
cdalangin,22,1,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,1,0,0,0,,,,,,4,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,1,0,,1,0,,0,0,0,0,0,0,1,,1,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
sasankaRW,22,1,1,1,1,,,,,,,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,,0,1,0,0,1,1,0,0,0,1,1,,,,,,3,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,1,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,1,1,0,0,0,,1,0,0,,0,0,0,,
Gideon Tong,21,0,1,1,1,,,,,,,0,1,0,1,1,1,0,1,,,,,,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,,1,1,1,1,0,0,1,,0,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
g0092,21,1,1,1,1,,,,,,,1,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,,,1,1,0,0,0,0,0,,1,1,1,1,0,0,0,1,1,0,0,,,,,,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,1,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Sharath,21,0,1,1,1,,,,,,,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,1,0,1,,,0,1,0,0,0,0,0,,1,1,1,1,1,1,0,1,1,1,1,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Sanchit Jain,21,0,1,1,1,,,,,,,1,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,0,1,0,,,,,,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,,0,1,0,,0,0,,0,0,0,0,0,0,0,,0,1,,0,0,1,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
LunnaTee,21,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,,1,1,1,,1,0,,0,0,0,0,0,0,1,,0,0,,0,0,0,0,1,0,,0,0,0,0,,0,0,0,0,0,,1,0,0,,0,0,0,,
nicholas-karimi,21,0,1,1,1,,,,,,,1,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,1,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,2,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,1,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Adwait Kulkarni,24,0,1,1,1,,,,,,,0,0,0,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,1,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,3,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,1,0,0,,1,0,,0,0,0,0,0,0,0,,1,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,1,,0,0,0,,0,0,0,,
gmd,21,0,1,1,0,,,,,,,1,0,1,1,1,1,0,1,,,,,,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,1,0,1,0,,,0,1,1,0,0,0,1,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
nassimb,21,0,1,1,0,,,,,,,1,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,1,1,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,,1,0,1,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,1,0,0,0,0,,0,0,0,,0,0,0,,
Priya Srivastava,21,0,1,1,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,0,0,0,0,0,,,0,0,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,1,0,,,,,,2,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
nilesh__das,21,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,0,0,,,,,,4,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,,0,0,0,,1,0,,0,0,0,0,0,0,1,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Binong Kiri Bey,22,0,1,1,1,,,,,,,0,0,1,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,0,1,,,0,1,1,1,0,0,1,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,1,0,0,,1,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
JaniniRami,21,0,0,1,1,,,,,,,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,0,0,0,1,1,1,0,0,1,1,,,,,,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,1,0,0,0,0,0,,0,0,0,0,,1,1,1,0,1,,1,0,0,,1,1,1,,
rishabh710,21,0,1,1,0,,,,,,,0,1,0,1,0,1,1,1,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,1,1,0,0,,,1,1,1,0,1,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Aditya Oberai,21,1,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,1,0,0,,,1,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,0,0,,1,0,,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,,0,0,0,0,,0,0,0,0,1,,0,0,0,,0,0,0,,
sujayks007,21,0,1,1,1,,,,,,,0,1,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,3,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,,0,0,0,,1,1,,0,0,0,0,0,0,0,,0,1,,0,0,1,0,0,0,,1,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Ansh,22,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,,,,,,4,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,,1,0,0,,1,1,,0,0,0,0,0,0,0,,0,1,,0,0,1,1,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,,
remarkablemark,21,0,1,1,0,,,,,,,1,1,0,0,1,1,1,1,,,,,,0,0,0,0,0,0,0,0,,1,1,0,1,0,1,0,1,0,1,0,,,1,1,1,1,1,1,0,,1,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
Harshal0902,22,0,1,1,1,,,,,,,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,1,0,1,1,0,0,1,1,1,,,1,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,,1,0,0,,0,1,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
michell,21,0,1,1,1,,,,,,,0,1,0,1,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,,1,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,0,0,1,,,,,,2,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,,0,0,0,0,0,0,0,,0,0,,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,
